exp,model_type,target_type,condition,model,context_sents,target_sent,region,surp
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,a runner was running on day .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,30.38445281982422
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,a runner was running on day .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,27.972830772399902
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a day morning .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,29.41213607788086
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a day morning .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,30.30240249633789
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a day morning .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,32.49439811706543
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a day morning .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,29.204541206359863
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a day morning .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,28.762656211853027
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a day morning .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,29.677367210388184
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a day morning .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,30.07701301574707
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a day morning .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,29.205188751220703
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a day morning .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,31.17105007171631
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a day morning .,after the mugger attacked the runner was rubbing his sore leg but it did n’t help .,was rubbing,27.65317153930664
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a day morning .,"after the mugger attacked , a runner was rubbing his sore leg but it did n’t help .",was rubbing,23.80843210220337
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a day morning .,"after the mugger attacked , a runner was rubbing his sore leg but it did n’t help .",was rubbing,23.873249530792236
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a day morning .,"after the mugger attacked , a runner was rubbing his sore leg but it did n’t help .",was rubbing,24.438989639282227
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a day morning .,"after the mugger attacked , a runner was rubbing his sore leg but it did n’t help .",was rubbing,24.52369523048401
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a day morning .,"after the mugger attacked , a runner was rubbing his sore leg but it did n’t help .",was rubbing,23.921244144439697
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a day morning .,"after the mugger attacked , a runner was rubbing his sore leg but it did n’t help .",was rubbing,22.295377016067505
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a day morning .,"after the mugger attacked , a runner was rubbing his sore leg but it did n’t help .",was rubbing,20.664632320404053
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a day morning .,"after the mugger attacked , a runner was rubbing his sore leg but it did n’t help .",was rubbing,24.01871156692505
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a day morning .,"after the mugger attacked , a runner was rubbing his sore leg but it did n’t help .",was rubbing,22.192070245742798
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a day morning .,"after the mugger attacked , a runner was rubbing his sore leg but it did n’t help .",was rubbing,22.851754903793335
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,a runner was running on day .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,23.61936378479004
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,a runner was running on day .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,24.19670343399048
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,a runner was running on day .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,25.363675117492676
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,a runner was running on day .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,23.84122109413147
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,a runner was running on day .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,23.98129892349243
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,a runner was running on day .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,22.474462509155273
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,a runner was running on day .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,21.384979009628296
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,a runner was running on day .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,23.1677565574646
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,a runner was running on day .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,22.798240661621094
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,a runner was running on day .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,22.391172409057617
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a day morning .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,23.6262309551239
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a day morning .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,24.18371605873108
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a day morning .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,25.36188268661499
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a day morning .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,23.847304105758667
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a day morning .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,23.967785358428955
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a day morning .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,22.304446697235107
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a day morning .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,21.31297254562378
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a day morning .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,23.40336775779724
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a day morning .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,23.28766393661499
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a day morning .,"after the mugger attacked , the runner was rubbing his sore leg but it did n’t help .",was rubbing,22.502371549606323
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was a busy day .,even though the girl phoned an instructor was very upset with her for missing a lesson .,was very upset,23.108461380004883
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was a busy day .,even though the girl phoned an instructor was very upset with her for missing a lesson .,was very upset,24.876224517822266
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was a busy day .,even though the girl phoned an instructor was very upset with her for missing a lesson .,was very upset,24.691147804260254
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was a busy day .,even though the girl phoned an instructor was very upset with her for missing a lesson .,was very upset,24.49227523803711
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was a busy day .,even though the girl phoned an instructor was very upset with her for missing a lesson .,was very upset,22.828725814819336
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was a busy day .,even though the girl phoned an instructor was very upset with her for missing a lesson .,was very upset,23.55912685394287
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was a busy day .,even though the girl phoned an instructor was very upset with her for missing a lesson .,was very upset,22.311883449554443
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was a busy day .,even though the girl phoned an instructor was very upset with her for missing a lesson .,was very upset,22.027544498443604
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was a busy day .,even though the girl phoned an instructor was very upset with her for missing a lesson .,was very upset,25.682750701904297
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was a busy day .,even though the girl phoned an instructor was very upset with her for missing a lesson .,was very upset,23.244080066680908
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,an instructor was teaching on day .,even though the girl phoned the instructor was very upset with her for missing a lesson .,was very upset,24.472373962402344
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,an instructor was teaching on day .,even though the girl phoned the instructor was very upset with her for missing a lesson .,was very upset,24.707156658172607
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,an instructor was teaching on day .,even though the girl phoned the instructor was very upset with her for missing a lesson .,was very upset,22.74884605407715
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,an instructor was teaching on day .,even though the girl phoned the instructor was very upset with her for missing a lesson .,was very upset,24.826297283172607
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,an instructor was teaching on day .,even though the girl phoned the instructor was very upset with her for missing a lesson .,was very upset,22.227478981018066
